id,state,city,klan_number,nickname,notes,latitude,longitude,year,sources
680,Michigan,Sault Ste. Marie,118,Lock City Klan,,44.3148443,-85.6023643,1927,"Fellowship Forum/ Date: January 8, 1927"
681,Michigan,Flint,121,Dixie Highway Klan,,43.0125274,-83.6874562,1928,"Fellowship Forum/ Date: August 11, 1928 | Kourier Magazine/ Date: June, 1931 | Monitor/ Date: May 30, 1931"
682,Michigan,Kalamazoo,126,,,42.2917069,-85.5872286,1931,"Kourier Magazine/ Date: July, 1931 | Kourier Magazine/ Date: May, 1933 | Monitor/ Date: June 13, 1931"
683,Michigan,Long Rapids,143,,,45.1258448,-83.7224883,1931,"Kourier Magazine/ Date: January, 1931"
684,Michigan,Battle Creek,146,,,42.3211522,-85.1797142,1929,"Fellowship Forum/ Date: March 23, 1929"
685,Michigan,Detroit,149,Triangle Klan,Mainly situated in the east side of Detriot,42.331427,-83.0457538,1931,"Kourier Magazine/ Date: March, 1931"
686,Michigan,Pontiac,151,,,42.6389216,-83.2910468,1928,"Fellowship Forum/ Date: December, 1928 | Fellowship Forum/ Date: November 30, 1929 | Kourier Magazine/ Date: June, 1931 | Monitor/ Date: May 16, 1931"
687,Michigan,Woodmere,152,,,42.3078549,-83.1360117,1931,"Kourier Magazine/ Date: June, 1931"
688,Michigan,Constantine,159,St. Jo Klan,AKA St. Joseph Klan,41.8411603,-85.6686026,1929,"Fellowship Forum/ Date: October 26, 1929 | Kourier Magazine/ Date: May, 1931"
689,Michigan,Saginaw,161,Wanigas Klan,,43.4194699,-83.9508068,1931,"Monitor/ Date: October 17, 1931 | Kourier Magazine/ Date: November, 1931"
690,Michigan,Detroit,165,,"The city's newest and largest Klan",42.331427,-83.0457538,1931,"Kourier Magazine/ Date: March, 1931"
691,Michigan,Flint,166,Friendship Klan,"Chartered Feb 17, 1933",43.0125274,-83.6874562,1933,"Kourier Magazine/ Date: July, 1933"
692,Minnesota,Minneapolis,2,North Star Klan,Began August 1921 according to Jackson,44.977753,-93.2650108,1923,"Imperial Night Hawk/ Date: May 23, 1923 | Jackson, 160"
693,Minnesota,Albert Lea,7,,,43.6478006,-93.3686555,1923,"Imperial Night Hawk/ Date: May 2, 1923"
694,Minnesota,St. James,15,Watowan Klan,,43.9820734,-94.6283192,1928,"No source given/ Date: May 12, 1928"
695,Minnesota,St. Paul,62,,,44.9537029,-93.0899578,1928,"Fellowship Forum/ Date: June 23, 1928 | Kourier Magazine/ Date: April, 1931"
696,Minnesota,St. Paul,236,,,44.9537029,-93.0899578,1931,"Fellowship Forum/ Date: April 18, 1931"
697,Minnesota,New Ulm,29,New Ulm Provisional Klan,,44.3144394,-94.4593018,1923,"Call of the North/ Date: November 7, 1923"
698,Mississippi,Natchez,2,,,31.5604442,-91.403171,1924,"Imperial Night Hawk/ Date: May 21, 1924 | Kourier Magazine/ Date: April, 1931"
699,Mississippi,Vicksburg,3,Jefferson Davis Klan,,32.3526456,-90.877882,1921,"Letter to T. E. Watson via The Watson Papers/ Date: October 7, 1921 | New Menace/ Date: May 27, 1922"
700,Mississippi,Biloxi,4,,,30.3960318,-88.8853078,1922,"Searchlight/ Date: January 28, 1922"
701,Mississippi,Logtown,5,Hancock County Klan,,30.2829726,-89.6211682,1924,"No source listed/ Date: March 19, 1924"
702,Mississippi,Canton,6,J. Z. George Klan,,32.6126381,-90.0367512,1922,"Searchlight/ Date: January 14, 1922 | Imperial Night Hawk/ Date: October 17, 1923 | Missouri Klan Kourier/ Date: August 29, 1924"
703,Mississippi,New Augusta,16,,,31.2024033,-89.0347743,1923,"Imperial Night Hawk/ Date: October 24, 1923"
704,Mississippi,Hattiesburg,18,,,31.3271189,-89.2903392,1922,"Searchlight/ Date: June 3, 1922 | Imperial Night Hawk/ Date: November 7, 1923"
705,Mississippi,McComb,23,Col. T. R. Stockdale Klan,,31.2437872,-90.4531535,1928,"Fellowship Forum/ Date: March 10, 1928"
706,Mississippi,Laurel,30,Dr. R. C. Johnston Klan,,31.6940509,-89.1306124,1926,"Fellowship Forum/ Date: July 24, 1926 | Fellowship Forum/ Date: November 27, 1926"
707,Mississippi,Brookhaven,36,Thomas Walker Klan,AKA Tom Walker Adams Klan,31.5790588,-90.4406506,1924,"Imperial Night Hawk/ Date: June 25, 1924 | Fellowship Forum/ Date: November 27, 1926"
708,Mississippi,Poplarville,40,Bilbo Klan,,30.8401863,-89.5342315,1923,"Imperial Night Hawk/ Date: November 7, 1923"
709,Mississippi,Sardis,44,,,34.4370511,-89.9159227,1923,"Imperial Night Hawk/ Date: October 17, 1923"
710,Mississippi,Greenwood,51,Leflore Klan,,33.5162315,-90.1795281,1922,"Oklahoma Herald/ Date: October 10, 1922 | Imperial Night Hawk/ Date: December 12, 1923"
711,Mississippi,Meridian,54,,,32.3643098,-88.703656,1923,"Imperial Night Hawk/ Date: October 10, 1923"
712,Mississippi,Philadelphia,58,,,32.7715227,-89.1167275,1926,"Fellowship Forum/ Date: November 13, 1926"
713,Mississippi,Ripley,63,,,34.7298181,-88.9506181,1923,"Imperial Night Hawk/ Date: October 24, 1923"
714,Mississippi,Summit,65,Captain Boyd Klan,,31.2837867,-90.4684315,1923,"Imperial Night Hawk/ Date: June 13, 1923 | Imperial Night Hawk/ Date: September 5, 1923"
715,Mississippi,Aberdeen,70,,,33.8251139,-88.5436553,1924,"Missouri Klan Kourier/ Date: August 1, 1924"
716,Mississippi,Lexington,71,Thomas Walker Adams Klan,,33.1131833,-90.0531408,1923,"Imperial Night Hawk/ Date: October 24, 1923"
717,Mississippi,Osyka,84,,,31.0068453,-90.4723178,1923,"Imperial Night Hawk/ Date: November 28, 1923"
719,Mississippi,Sumrall,88,Sumrall Klan,,31.4173935,-89.5422909,1926,"Fellowship Forum/ Date: July 24, 1926"
720,Mississippi,Morton,90,,,32.3537557,-89.6545171,1923,"Imperial Night Hawk/ Date: October 3, 1923"
721,Mississippi,Itta Bena,91,Itta Bena Klan,,33.49512,-90.3198067,1923,"Imperial Night Hawk/ Date: October 3, 1923"
723,Mississippi,Schlater,95,,,33.6406729,-90.3481422,1923,"Imperial Night Hawk/ Date: May 30, 1923"
724,Mississippi,Tupelo,97,,,34.2576066,-88.7033859,1923,"Imperial Night Hawk/ Date: October 10, 1923 | Missouri Klan Kourier/ Date: August 15, 1924"
725,Mississippi,Lexington,98,Water Valley Klan,,33.1131833,-90.0531408,1924,"Fellowship Forum/ Date: September 13, 1924"
726,Mississippi,New Albany,100,,,34.4942683,-89.0078418,1923,"Imperial Night Hawk/ Date: October 3, 1923 | Missouri Klan Kourier/ Date: August 8, 1924"
727,Mississippi,Iuka,100,,,34.8117565,-88.1900415,1924,"Missouri Klan Kourier/ Date: August 1, 1924"
728,Mississippi,Corinth,105,,,34.9342548,-88.5222702,1923,"Imperial Night Hawk/ Date: October 24, 1923"
729,Montana,Havre,1,Hill County Klan,,48.549999,-109.6840887,1922,"Searchlight/ Date: June 17, 1922 | Ogden (UT) Standard/ Date: May 14, 1922"
730,Montana,Laurel,2,,,45.6691159,-108.7715328,1923,"Imperial Night Hawk/ Date: October 31, 1923"
731,Montana,Glasgow,5,Valley County Klan,,48.1969637,-106.6367127,1922,"Oklahoma Herald/ Date: May 30, 1922 | Imperial Night Hawk/ Date: January 23, 1924"
732,Montana,Billings,6,,,45.7832856,-108.5006904,1923,"Fellowship Forum/ Date: September 1, 1923 | Imperial Night Hawk/ Date: December 26, 1923"
733,Montana,Lewiston,8,,,47.0624732,-109.428238,1923,"Imperial Night Hawk/ Date: September 19, 1923 | Indiana Fiery Cross/ Date: October 12, 1923"
734,Montana,Livingston,9,,,45.6614105,-110.5599556,1924,"Imperial Night Hawk/ Date: August 13, 1924"
735,Montana,Bozeman,10,Kascade County Klan,,45.6769979,-111.0429339,1923,"Imperial Night Hawk/ Date: December 12, 1923 | Fellowship Forum/ Date: December 13, 1926"
736,Montana,Polson,13,Lake City Klan,,47.6932004,-114.1631275,1924,"Imperial Night Hawk/ Date: February 6, 1924 | Fellowship Forum/ Date: August 16, 1924"
737,Montana,Red Lodge,14,Red Lodge Klan,,45.1857782,-109.2468211,1923,"Searchlight/ Date: January 20, 1923"
738,Montana,Round Up,18,,,46.445242,-108.5417999,1923,"Imperial Night Hawk/ Date: June 6, 1923"
739,Montana,Great Falls,19,Kascade County Klan,,47.4941836,-111.2833449,1923,"Imperial Night Hawk/ Date: October 10, 1923"
740,Montana,Miles City,21,,,46.4083362,-105.8405582,1926,"Fellowship Forum/ Date: July 17, 1926"
742,Montana,Superior,28,,,47.1915937,-114.8917978,1924,"Indiana Fiery Cross/ Date: November 28, 1924"
743,Montana,Harlowton,29,Wheatland Klan,,46.435512,-109.8343499,1923,"Montana Historical Society/ Date: January, 1923"
744,Montana,Butte,30,Kontinental Klan,,46.0038232,-112.5347776,1922,"Montana Historical Society/ Date: January, 1922"
745,Nebraska,Omaha,1,,,41.2523634,-95.9979883,1931,"Kourier Magazine/ Date: April, 191931 | Schuyler -- pg 235"
746,Nebraska,Lincoln,11,,,40.8257625,-96.6851982,1923,"Oklahoma Herald/ Date: March 6, 1923 | Imperial Night Hawk/ Date: May 9, 1923 | Fellowship Forum/ Date: October 2, 1926 | Fellowship Forum/ Date: October 22, 1927"
747,Nebraska,Nebraska City,12,,,40.6765745,-95.8593616,1931,"Kourier Magazine/ Date: February, 191931"
748,Nebraska,Kearney,13,Buffalo Klan,,40.6993303,-99.0816784,1923,"Imperial Night Hawk/ Date: November 14, 1923"
749,Nebraska,Edgar,17,,,40.3722317,-97.9714319,1930,"Fellowship Forum/ Date: March 1, 1930"
750,Nebraska,Litchfield,35,,,41.1564497,-99.1535342,1926,"Fellowship Forum/ Date: July 17, 1926"
751,Nebraska,Scotts Bluff,36,,,41.8140936,-103.6362715,1927,"Fellowship Forum/ Date: October 29, 1927"
752,Nebraska,Fairbury,53,Jefferson Klan,,40.1466169,-97.1798456,1928,"Fellowship Forum/ Date: December 15, 1928"
753,Nebraska,Red Cloud,53,,,40.0890046,-98.5195891,0,seal stamped on paper -- Ebay item #7742117601 -- 8 Feb 2006
754,Nebraska,Chaldron,60,,AKA Chadron,42.8294187,-102.9999069,1926,"Fellowship Forum/ Date: July 31, 1926 | Fellowship Forum/ Date: February 15, 1930"
755,Nebraska,Albany,62,,,40.306623,-99.4783816,1926,"Fellowship Forum/ Date: December 13, 1926"
756,Nebraska,York County,76,,,40.7941448,-97.5247243,1926,"Fellowship Forum/ Date: November 13, 1926 | Kourier Magazine/ Date: October, 1931"
757,Nebraska,Benkelman,83,,,40.047217,-101.5332221,1929,"Fellowship Forum/ Date: November 30, 1929 | Kourier Magazine/ Date: April, 1934"
758,Nebraska,Ulysses,88,Butler County,,41.0719562,-97.201984,1931,"Kourier Magazine/ Date: October, 1931"
759,Nebraska,Central City,90,,,41.1158476,-98.0017248,1930,"Fellowship Forum/ Date: May 3, 1930"
760,Nebraska,Hay Springs,97,,,42.6838618,-102.6899007,1928,"Fellowship Forum/ Date: December 15, 1928"
761,Nebraska,Trenton,102,,,40.1747708,-101.0129668,1932,"Kourier Magazine/ Date: January, 1932"
762,Nebraska,Wood River,112,Cedardale Klan,active throughout Hall County,40.820569,-98.6000704,1927,"Fellowship Forum/ Date: October 8, 1927 | Kourier Magazine/ Date: December, 1931"
763,Nebraska,Fremont,118,,,41.4333909,-96.4981467,1926,"The minutes record the Klan's reception of Nebraska and its charter -- eBay item 520781219 seen on 8 Dec 2000/ Date: September 29, 1926"
764,Nebraska,Grand Island,135,,,40.9263957,-98.3420118,1931,"Kourier Magazine/ Date: April, 1931"
765,Nebraska,Chadron,475,,,42.8294187,-102.9999069,1928,"Fellowship Forum/ Date: January 28, 1928"
766,Nevada,Las Vegas,2,Klark Kounty Klan,,36.1699412,-115.1398296,1926,"Fellowship Forum/ Date: November 6, 1926 | Kourier Magazine/ Date: February, 1931"
767,New Hampshire,Portsmouth,1,,first to get a charter,43.0717552,-70.7625532,1926,"Fellowship Forum/ Date: May 8, 1926"
768,New Hampshire,Androscoggin Valley,4,Androscoggin Valley Klan,"chartered Oct 16, 1928",44.4780046,-71.1708214,1931,"Kourier Magazine/ Date: December, 1931"
769,New Hampshire,Whitefield,7,Johns River Klan,,44.3731103,-71.6101011,1931,"Kourier Magazine/ Date: December, 1931"
770,New Hampshire,Mt. Forest,10,,,44.4711694,-71.2009102,1931,"Kourier Magazine/ Date: January, 1931"
771,New Jersey,Hoboken,1,,,40.7439905,-74.0323626,1922,"Searchlight/ Date: April 29, 1922"
772,New Jersey,Paterson,1,Leif Erickson Klan,,40.9167654,-74.171811,1931,"Kourier Magazine/ Date: July, 1931"
773,New Jersey,Rutherford,2,Albert Pike Klan,,40.826489,-74.1068091,1926,"Fellowship Forum/ Date: June 19, 1926 | Kourier Magazine/ Date: January, 1932"
774,New Jersey,Newark,3,George Washington Klan,"Circa 1922, district kleagle says of the Klan, 'Its membership is now two millions. We have just passed the fifteen hundred mark in this local Klan. That is the minimum for a charter.'",40.735657,-74.1723667,1923,"Oklahoma Herald/ Date: January 9, 1923 | New York Tribune/ Date: December 13, 1922"
775,New Jersey,Bloomfield,4,,,40.8067546,-74.1854209,1930,"Fellowship Forum/ Date: March 15, 1930 | Kourier Magazine/ Date: May, 1931 | Kourier Magazine/ Date: March, 1935 | Chalmers, 319"
776,New Jersey,Orange,5,,,40.7706187,-74.2326478,1932,"Kourier Magazine/ Date: March, 1932"
777,New Jersey,Lakewood,6,,,40.082129,-74.2097014,1931,"Kourier Magazine/ Date: December, 1931"
778,New Jersey,Asbury Park,7,,,40.2203907,-74.0120817,1931,"Kourier Magazine/ Date: July, 1931"
779,New Jersey,Red Bank,10,,"Lester T. Mount, EC",40.3470543,-74.0643065,1931,"Kourier Magazine/ Date: July, 1931 | Kourier Magazine/ Date: July, 1932"
780,New Jersey,Elizabeth,11,Betsy Ross Klan,"Sometimes reported as located in PA, but NJ seems more likely",40.6639916,-74.2107006,1923,"Searchlight/ Date: January 20, 1923"
781,New Jersey,Wildwood,11,Theodore Roosevelt Klan,,38.9917797,-74.8148894,1926,"Photo -- Washington, D.C. Ebay item #3919772562 seen on 10 July 2004/ Date: September 26, 1926"
782,New Jersey,Rio Grande,11,Theodore Roosevelt Klan,,39.0145573,-74.8815594,1926,"Fellowship Forum/ Date: May 1, 1926"
783,New Jersey,Bridgeton,16,Arden M. Ellis Klan,chartered in 1926,39.427337,-75.2340768,1926,"Fellowship Forum/ Date: April 17, 1926 | Fellowship Forum/ Date: October 20, 1928"
784,New Jersey,Trenton,17,,,40.2170534,-74.7429384,1930,"Fellowship Forum/ Date: February 22, 1930"
785,New Jersey,Clark Township,17,Unity Klan,,40.6278031,-74.3127631,1931,"Kourier Magazine/ Date: April, 1931"
786,New Jersey,Palermo,19,Ocean City Klan,,39.2401149,-74.6723822,1928,"Fellowship Forum/ Date: April 28, 1928"
787,New Jersey,Elizabeth,22,,,40.6639916,-74.2107006,1929,"Fellowship Forum/ Date: August 31, 1929 | Kourier Magazine/ Date: July, 1931"
788,New Jersey,Kenilworth,22,,,40.6764911,-74.2907032,1930,"Fellowship Forum/ Date: August 30, 1930"
789,New Jersey,Morristown,23,,,40.7967667,-74.4815438,1931,"Kourier Magazine/ Date: December, 1931"
790,New Jersey,Port Elizabeth,24,Francis E. Stever Klan,,39.3134481,-74.9810079,1929,"Fellowship Forum/ Date: September 28, 1929"
791,New Jersey,Millville,24,,,39.4020596,-75.0393438,1934,"Kourier Magazine/ Date: March, 1934"
792,New Jersey,Margate City,32,Atlantic City Klan,,39.327894,-74.5034858,1928,"Fellowship Forum/ Date: December 15, 1928 | Fellowship Forum/ Date: December 7, 1929"
793,New Jersey,Egg Harbor,34,A. A. Andridge Klan,,39.3822537,-74.6166192,1926,"Fellowship Forum/ Date: March 20, 1926"
794,New Jersey,Pleasantville,37,,active also in Bargaintown and Pleasantville,39.3898388,-74.5240422,1929,"Fellowship Forum/ Date: December 7, 1929 | Kourier Magazine/ Date: August, 1932 | Kourier Magazine/ Date: June, 1933"
795,New Jersey,Salem,38,,,39.5717796,-75.4671423,1931,"Kourier Magazine/ Date: December, 1931"
796,New Jersey,Plainfield,40,,,40.6337136,-74.4073736,1926,"Fellowship Forum/ Date: August 28, 1926"
797,New Jersey,Scotch Plains,40,,,40.6400404,-74.369018,1934,"Kourier Magazine/ Date: March, 1934"
798,New Jersey,New Brunswick,44,Rutgers Klan,,40.4862157,-74.4518188,1931,"Kourier Magazine/ Date: July, 1931"
799,New Jersey,New Egypt,45,Edgewood Klan,,40.0676135,-74.5307093,1927,"Fellowship Forum/ Date: October 15, 1927"
800,New Jersey,South Amboy,47,Anchor Klan,,40.4778838,-74.290702,1931,"Kourier Magazine/ Date: July, 1931"
801,New Jersey,Tuckerton,49,Tuckerton Klan,,39.603174,-74.340145,1931,"Kourier Magazine/ Date: March, 1931"
802,New Jersey,Waretown,50,,,39.7915084,-74.1951395,1927,"Fellowship Forum/ Date: February 12, 1927"
803,New Jersey,Perth Amboy,55,Stone Mountain Klan,,40.5067723,-74.2654234,1926,"Official Monthly Bulletin/ Date: December 1, 1926"
804,New Jersey,Springdale,60,,active in Trenton,39.8934965,-74.9880895,1931,"Kourier Magazine/ Date: December, 1931 | Kourier Magazine/ Date: July, 1933"
805,New Jersey,Mountainside,63,Mountainside Klan,,40.6723242,-74.3573722,1932,"Kourier Magazine/ Date: May, 1932"
806,New Jersey,Hightstown,66,,,40.2695538,-74.5232089,1926,"Fellowship Forum/ Date: June 19, 1926"
807,New Jersey,Camden,67,,,39.9259463,-75.1196199,1930,"Fellowship Forum/ Date: February 1, 1930"
808,New Jersey,Camden,68,Richard D. Early Klan,,39.9259463,-75.1196199,1931,"Kourier Magazine/ Date: July, 1931 | Kourier Magazine/ Date: March, 1935"
809,New Jersey,Merchanville,69,,,39.9503838,-75.0479726,1926,"Fellowship Forum/ Date: October 30, 1926"
810,New Jersey,Hackensack,70,Hiram Evans Klan,AKA the H. W. Evans Klan,40.8859325,-74.0434736,1926,"Fellowship Forum/ Date: April 24, 1926 | FF,20 Nov 26 | Kourier Magazine/ Date: December, 1931 | Kourier Magazine/ Date: January, 1932 | Chalmers, 319"
811,New Jersey,Ridgewood,72,,,40.9792645,-74.1165313,1929,"Fellowship Forum/ Date: August 10, 1929 | Kourier Magazine/ Date: March, 1935"
812,New Jersey,Burlington County,77,Progressive Heights Klan,,39.8558488,-74.6868815,1926,"Fellowship Forum/ Date: July 31, 1926"
813,New Jersey,Lumberton,77,Mt. Holly Klan,Loyal Body Klan,39.9676482,-74.8003877,1932,"Kourier Magazine/ Date: April, 1932 | Kourier Magazine/ Date: May, 1935"
814,New Jersey,Ridgewood,82,,,40.9792645,-74.1165313,1932,"Kourier Magazine/ Date: January, 1932"
815,New Jersey,Jersey City,83,,,40.7281575,-74.0776417,1931,"Kourier Magazine/ Date: May, 1931"
816,New Jersey,Union City,84,,,40.6975898,-74.2631635,1928,"Fellowship Forum/ Date: April 21, 1928 | Kourier Magazine/ Date: May, 1931"
817,New Jersey,Atlantic City,86,Neptune Klan,,39.3642834,-74.4229266,1931,"Kourier Magazine/ Date: March, 1931"
818,Missouri,El Dorado Springs,1,El Dorado Klan,,37.8769799,-94.0213303,1923,"Imperial Night Hawk/ Date: October 17, 1923"
819,Missouri,St. Joseph,2,,,39.7674578,-94.846681,1931,"Kourier Magazine/ Date: May, 1931"
820,Missouri,Carthage,3,Ozark Klan,"Also attributed to Jolpin, MO (Kourier Magazine and Chalmers)",37.176447,-94.3102228,1922,"Oklahoma Herald/ Date: May 16, 1922 | Kourier Magazine/ Date: December, 1931 | Chalmers, 320"
821,Missouri,Webb City,3,Ozark Klan,,37.1464475,-94.4630035,1923,"Missouri Valley Independent/ Date: May 10, 1923 | Monett [MO] Times/ Date: February 24, 1922"
822,Missouri,St. Joseph,4,,,39.7674578,-94.846681,1923,"Oklahoma Herald/ Date: March 20, 1923"
823,Missouri,Fortescue,5,,,40.0522205,-95.3183117,1923,"Missouri Valley Independent/ Date: September 13, 1923"
824,Missouri,Mound City,5,,,38.6270025,-90.1994042,1926,"Fellowship Forum/ Date: August 7, 1926"
825,Missouri,Monett,6,,,36.9289502,-93.9277071,1923,"Imperial Night Hawk/ Date: April 4, 1923 | Monett Times/ Date: December 15, 1922"
826,Missouri,Neosho,7,Isaac Shambaugh Klan,,36.8689554,-94.367996,1922,"Oklahoma Herald/ Date: December 12, 1922"
827,Missouri,Joplin,8,Ozark Klan,,37.0842271,-94.513281,1923,"Call of the North/ Date: July 27, 1923 | Indiana Fiery Cross/ Date: July 6, 1923"
828,Missouri,Agency,10,,,39.644718,-94.7399611,1924,"Imperial Night Hawk/ Date: January 16, 1924"
829,Missouri,Springfield,12,,,37.2089572,-93.2922989,1923,"Imperial Night Hawk/ Date: October 24, 1923"
830,Missouri,Carthage,13,Paul Revere Klan,,37.176447,-94.3102228,1926,"Fellowship Forum/ Date: August 7, 1926 | Fellowship Forum/ Date: January 26, 1929 | Kourier Magazine/ Date: July, 1931"
831,Missouri,Lewiston,14,Nathan Hale Klan,,40.086154,-91.8132225,1923,"Imperial Night Hawk/ Date: November 28, 1923 | Fellowship Forum/ Date: February 20, 1926"
832,Missouri,DeKalb,15,,,39.8554602,-94.43879,1923,"Missouri Valley Independent/ Date: November 1, 1923"
833,Missouri,Faucett,20,,,39.5997974,-94.7988868,1923,"Missouri Valley Independent/ Date: May 10, 1923"
834,Missouri,Gower,21,,,39.6108304,-94.5994003,1923,"Imperial Night Hawk/ Date: October, 1923"
835,Missouri,Holt County,24,Benjamin Franklin Klan,,40.0704458,-95.1849219,1923,"Searchlight/ Date: February 10, 1923"
836,Missouri,Hickman Mills,26,,,38.9158139,-94.526348,1923,"Colonel Mayfield's Weekly/ Date: March 31, 1923 | Imperial Night Hawk/ Date: October 17, 1923"
837,Missouri,Independence,27,,,39.0911161,-94.4155068,1926,"Fellowship Forum/ Date: November 13, 1926 | Kourier Magazine/ Date: December, 1931"
